YEAR,TIPO_SUBVENCION,CODIGO,NOMBRE_INICIATIVA,PROVINCIA,COMUNA,RUT_INSTITUCION,NOMBRE_INSTITUCION,ID,CAJA,UBICACION,DOC_PRESENTE,OBSERVACION,PDF_PATH
2023,E GÉNERO,2301EG0014,MUJERES DE ESFUERZO SE ACERCAN A SU AUTONOMÍA,ITATA,NINHUE,65.098.622-9,GRUPO MUJERES DE ESFUERZO,581,20,,,,
2023,E GÉNERO,2301EG0015,MUJERES RURALES TEJIENDO SUEÑOS,ITATA,COBQUECURA,53.333.955-7,FERIA CAMPESINA GOLONDRINAS DE PILICURA,582,20,,,,
2023,E GÉNERO,2301EG0016,RECUPERANDO LA AGRICULTURA FAMILIAR,ITATA,COELEMU,65.161.790-1,GRUPO AGROECOLOGICO GOTAS DE AGUA,583,20,,,,
2023,E GÉNERO,2301EG0020,AUTONOMÍA Y EMPODERAMIENTO PARA LAS MUJERES DE CHEQUÉN,ITATA,NINHUE,65.212.041-5,GRUPO DE MUJERES LAS ROSITAS DE CHEQUÉN,584,20,,,,
2023,E GÉNERO,2301EG0022,AGUJADO EN VELLÓN CON MANOS DE MUJER NIVEL ABANZADO,DIGUILLÍN,QUILLÓN,65.134.405-0,TALLER MANOS DE MUJER,585,20,,,,
2023,E GÉNERO,2301EG0023,APRENDIENDO TÉCNICAS DE PRIMEROS AUXILIOS,ITATA,PORTEZUELO,65.015.494-0,TALLER FEMENINO LAS MUJERES DEL ITATA,586,20,,,,
2023,E GÉNERO,2301EG0024,MUJERES RURALES MÁS AUTÓNOMAS,DIGUILLÍN,CHILLÁN,72.101.000-7,FUNDACIÓN PARA LA PROMOCIÓN Y DESARROLLO DE LA MUJER PRODEMU,587,20,,,,
2023,E GÉNERO,2301EG0027,LAS GOLONDRINAS APRENDEN A TEJER PARA EMPRENDER.,DIGUILLÍN,SAN IGNACIO,65.577.550-1,COMITÉ DE MUJERES LAS GOLONDRINAS,588,20,,,,
2023,E GÉNERO,2301EG0030,PREVENCIÓN DE LA VIOLENCIA CONTRA MUJERES EN SITUACIÓN DE DISCAPACIDAD EN LA COMUNA DE QUILLÓN,DIGUILLÍN,CHILLÁN,65.060.229-3,FUNDACIÓN CHILENA PARA LA DISCAPACIDAD,589,20,,,,
2023,E GÉNERO,2301EG0033,“PUNTADAS DE ESPERANZA EN VILLA LAS AMAPOLAS”,ITATA,QUIRIHUE,65.090.206-8,JUNTA DE VECINOS LAS AMAPOLAS.,590,20,,,,
2023,E GÉNERO,2301EG0034,RECUPERANDO EL TEJIDO CON AMOR,ITATA,COELEMU,75.957.940-2,COMITÉ AGROECOLÓGICO LAS SEMILLITAS,591,20,,,,
2023,E GÉNERO,2301EG0035,AL FRAGOR DEL PUELCHE URDIMOS NUESTROS SUEÑOS,PUNILLA,SAN FABIÁN,65.728.200-6,AGRUPACIÓN DE ARTESANOS EL PUELCHE,592,20,,,,
2023,E GÉNERO,2301EG0036,"CREANDO NUEVAS IDEAS , CENTRO DE MADRES 27 DE ABRIL.",PUNILLA,SAN CARLOS,65.874.330-9,CENTRO DE MADRES 27 DE ABRIL,593,20,,,,
2023,E GÉNERO,2301EG0037,FOMENTANDO LA AGRICULTURA FAMILIAR,ITATA,COELEMU,65.796.770-K,UNION COMUNAL DE GRUPOS AGROECOLOGICOS,594,20,,,,
2023,E GÉNERO,2301EG0038,AL COMPÁS DE LAS COSTURAS... ENFRENTAMOS EL MAÑANA,PUNILLA,SAN FABIÁN,65.717.890-K,COMITÉ FEMENINO LAS CATITAS,595,20,,,,
2023,E GÉNERO,2301EG0039,CONFECCIONANDO DESEOS DE MUJERES EMPODERADAS,PUNILLA,SAN FABIÁN,65.415.250-0,COMITE FEMENINO MAITENAL,596,20,,,,
2023,E GÉNERO,2301EG0040,DESPERTANDO OPORTUNIDADES CON EL TEJIDO,DIGUILLÍN,CHILLÁN,65.042.246-5,CENTRO DE MADRES DESPERTAR,597,20,,,,
2023,E GÉNERO,2301EG0041,"MUJER RANQUILINA, CONSTRUYAMOS JUNTAS EQUIDAD E IGUALDAD",ITATA,RÁNQUIL,65.178.413-1,COMITÉ DE ADELANTO EL ESFUERZO,598,20,,,,
2023,E GÉNERO,2301EG0042,MUJERES CAMPESINAS DE ÑIQUÉN AUTÓNOMAS,PUNILLA,ÑIQUÉN,65.182.159-2,MESA DE LA MUJER CAMPESINA DE ÑIQUÉN,599,20,,,,
2023,E GÉNERO,2301EG0043,ENTRE ENHEBRES Y REMIENDOS DISEÑAMOS EL FUTURO,PUNILLA,SAN FABIÁN,73.300.200-K,COMITE FEMENINO SANTA TERESITA,600,20,,,,
2023,E GÉNERO,2301EG0044,EMPRENDIMIENTO DE MUJERES DE QUIRIHUE,ITATA,QUIRIHUE,65.106.107-5,AGRUPACIONES DE MUJER CAMPESINAS LAS AZUCENAS DE LOS REMATES,601,21,,,,
2023,E GÉNERO,2301EG0045,FRUTILLITAS AUTÓNOMAS,PUNILLA,ÑIQUÉN,65.099.084-6,AGRUPACIÓN DE MUJERES LAS FRUTILLITAS DE LA GLORIA,602,21,,,,
2023,E GÉNERO,2301EG0046,CONFECCIONANDO EL EMPODERAMIENTO DE SAN JUAN,ITATA,NINHUE,65.162.487-8,AGRUPACIÓN DE MUJERES MARÍA ELENA VALDES DE SAN JUAN,603,21,,,,
2023,E GÉNERO,2301EG0047,SOBRE RETAZOS Y TEXTURAS SE POSA EL SOL NACIENTE,PUNILLA,SAN FABIÁN,75.323.000-9,COMITE FEMENINO SOL NACIENTE,604,21,,,,
2023,E GÉNERO,2301EG0048,EL ESFUERZO SE EMBELLECE,ITATA,COBQUECURA,65.007.106-9,FERIA CAMPESINA EL ESFUERZO,605,21,,,,
2023,E GÉNERO,2301EG0049,MÁS AUTONOMÍA PARA LAS HORMIGUITAS DE EL SAUCE,PUNILLA,SAN CARLOS,65.866.500-6,CENTRO DE MADRES LAS HORMIGUITAS DE EL SAUCE,606,21,,,,
2023,E GÉNERO,2301EG0051,BORDANDO PAISAJES TRADICIONALES CHILENOS,DIGUILLÍN,CHILLÁN,65.126.914-8,CLUB AUTOAYUDA MUJERES BORDANDO ESPERANZA,607,21,,,,
2023,E GÉNERO,2301EG0053,MUJERES EMPODERADAS VILLA JERUSALEN,DIGUILLÍN,CHILLÁN,65.107.935-7,JUNTA VECINAL JERUSALEN 2,608,21,,,,
2023,E GÉNERO,2301EG0054,CAMINANDO HACIA LA IGUALDA Y CONTRA LA VIOLENCIA DE GENERO,PUNILLA,SAN CARLOS,74.422.200-1,ASOCIACIÓN FUNCIONARIO DE LA EDUCACIÓN AFE SAN CARLOS,609,21,,,,
2023,E GÉNERO,2301EG0055,LA PRIMAVERA MAS DULCE EN MEIPO,ITATA,COELEMU,65.585.490-8,AGRUPACION DE MUJERES FLOR DE PRIMAVERA,610,21,,,,
2023,E GÉNERO,2301EG0056,"FORTALECIENDO MENTE, CUERPO Y ALMA",ITATA,QUIRIHUE,65.171.517-2,AGRUPACIÓN SOCIAL CULTURAL Y RECREATIVA RENACER SAN JUAN LA RAYA,611,21,,,,
2023,E GÉNERO,2301EG0057,LAS MUJERES DE COIPIN BUSCANDO LA INDEPENDENCIA,ITATA,NINHUE,65.076.681-4,TALLER DE MUJERES EL PORVENIR DE COIPIN,612,21,,,,
2023,E GÉNERO,2301EG0058,INCLUSIÓN FINANCIERA PARA EL EMPODERAMIENTO Y AUTONOMÍA DE EMPRENDEDORAS MUJERES JEFAS DE HOGAR DE TREHUACO,ITATA,CHILLÁN,71.655.700-6,UNIVERSIDAD ADVENTISTA DE CHILE,613,21,,,,
2023,E GÉNERO,2301EG0059,BORDANDO RUTAS DE EMPRENDIMIENTO Y DESARROLLO,PUNILLA,SAN FABIÁN,73.742.900-8,COMITE FEMENINO PICHINAL,614,21,,,,
2023,E GÉNERO,2301EG0060,AUTONOMÍA FINANCIERA PARA LAS EVITAS,ITATA,TREGUACO,65.185.602-7,AGRUPACIÓN DE MUJERES LAS EVITAS,615,21,,,,
2023,E GÉNERO,2301EG0061,RECICLANDO SUEÑOS,ITATA,TREGUACO,74.784.300-7,CENTRO DE MADRES TREHUACO,616,21,,,,
2023,E GÉNERO,2301EG0063,MUJERES RURALES EN BUSCA DE OPORTUNIDADES,PUNILLA,SAN FABIÁN,75.476.700-6,COMITÉ FEMENINO LAS CARMELITAS,617,21,,,,
2023,E GÉNERO,2301EG0064,POTENCIANDO LA AUTONOMIA DE MUJERES EMPRENDEDORAS EN EL RESCATE Y TRABAJO EN LANA DE OVEJA,PUNILLA,SAN CARLOS,65.096.924-3,SINDICATO MONTEBLANCO,618,21,,,,
2023,E GÉNERO,2301EG0065,PINTANDO NUESTRA AUTONOMIA,DIGUILLÍN,SAN IGNACIO,65.059.211-5,COMITÉ DE MUJERES “LAS SEMILLLAS DE MECO”,619,21,,,,
2023,E GÉNERO,2301EG0066,EL ARTE DEL MACRAMÉ COMO MEDIO DE EXPRESIÓN,PUNILLA,ÑIQUÉN,65.185.068-1,AGRUPACIÓN RURAL ACHAWAL,620,21,,,,
2023,E GÉNERO,2301EG0068,"II VERSIÓN ""TEJIENDO MIS RAÍCES""",ITATA,COBQUECURA,73.778.200-k,JUNTA DE VECINOS EL TOLLO,621,21,,,,
2023,E GÉNERO,2301EG0069,"""CUIDANDO AL QUE CUIDA 3.0"" TALLERES PSICOEDUCATIVOS",ITATA,RÁNQUIL,65.163.426-1,FUNDACIÓN CRECER EN EQUIDAD,622,21,,,,
2023,E GÉNERO,2301EG0072,BORDANDO SÍMBOLOS ANCESTRALES II,DIGUILLÍN,CHILLÁN,65.179.313-0,ASOCIACIÓN INDÍGENA WENGAMEN,623,21,,,,
2023,E GÉNERO,2301EG0075,CONSTRUYENDO SUEÑOS EN VELLÓN,ITATA,COELEMU,74.983.500-1,COMITÉ DE DAMAS POBLACION RENE SCHNEIDER,624,21,,,,
2023,E GÉNERO,2301EG0076,BORDANDO NUESTROS SUEÑOS,DIGUILLÍN,SAN IGNACIO,65.579.280-5,COMITE DE DESARROLLO DE LA MUJER LAS EMPRENDEDORAS,625,21,,,,
2023,E GÉNERO,2301EG0078,FLORECIENDO EMPRENDEDORAS,DIGUILLÍN,CHILLÁN,96.544.210-3,CORPORACIÓN PROFESIONAL VIRGINIO GOMEZ,626,21,,,,
2023,E GÉNERO,2301EG0079,TALLER DE CORTE Y CONFECCIÓN PARA GRUPO CULTIVANDO AMISTAD,PUNILLA,SAN CARLOS,65.177.365-2,GRUPO SOCIAL Y CULTURAL CULTIVANDO AMISTAD,627,21,,,,
2023,E GÉNERO,2301EG0082,MUJERES CAMPESINAS UNIDAS POR LA ESPERANZA,DIGUILLÍN,EL CARMEN,53.334.820-3,AGRUPACIÓN DE MUJERES CAMPESINAS LA ESPERANZA,628,21,,,,
2023,E GÉNERO,2301EG0083,CONFECCIONANDO SUEÑOS,ITATA,TREGUACO,65.010.846-9,CENTRO DE MADRES LAS VIOLETAS,629,21,,,,
2023,E GÉNERO,2301EG0084,"“ENREDANDO LANAS, TEJIENDO SUEÑOS”",DIGUILLÍN,CHILLÁN,65.444.560-5,COMITÉ DE MUJERES PROYECCIÓN,630,21,,,,
2023,E GÉNERO,2301EG0085,PLANTAS EN CRECIMIENTO,DIGUILLÍN,EL CARMEN,65.180.717-4,AGRUPACION DE MUJERES CAMPESINAS EL CARMEN,631,22,,,,
2023,E GÉNERO,2301EG0086,PÉTALOS DE ROSAS CONSTRUYENDO ESPACIOS DE SORORIDAD Y COSTURA EN QUIRIHUE.,ITATA,QUIRIHUE,65.150.977-7,AGRUPACIÓN SOCIAL Y CULTURAL PÉTALOS DE ROSAS,632,22,,,,
2023,E GÉNERO,2301EG0087,ENTRE VIÑEDOS Y CERROS LAS ABEJITAS SIEMBRAN MÚSICA PARA EL CORAZÓN,DIGUILLÍN,QUILLÓN,65.226.121-3,COMITÉ DE MUJERES LAS ABEJITAS DE EL CASINO,633,22,,,,
2023,E GÉNERO,2301EG0089,FORTALECIENDO LA AUTONOMÍA DE NUESTRAS SOCIAS,ITATA,TREGUACO,75.960.120-3,CENTRO DE MADRES BRISAS DEL MAR DE PUAHUN,634,22,,,,
2023,E GÉNERO,2301EG0090,CUMPLIENDO SUEÑOS,DIGUILLÍN,BULNES,65.049.413-k,AGRUPACIÓN DE MUJERES DE SANTA CLARA,635,22,,,,
2023,E GÉNERO,2301EG0092,“ACCIÓN COMUNITARIA COMO PREVENCIÓN DE LA VIOLENCIA DE GÉNERO”,DIGUILLÍN,CHILLÁN,65.198.695-8,FUNDACIÓN SOMOS ÑUBLE,636,22,,,,
2023,E GÉNERO,2301EG0093,"ESTRATEGIA PARA FORTALECER EL EMPODERAMIENTO, LA COHESION Y LA AYUDA A LA COMUNIDAD DE LA AGRUPACION DE MUJERES SOLIDARIAS EL TORREON",PUNILLA,SAN CARLOS,65.218.689-0,AGRUPACION DE MUJERES SOLIDARIAS EL TORREON,637,22,,,,
2023,E GÉNERO,2301EG0094,EDUCACIÓN FINANCIERA PARA MUJERES EMPRENDEDORAS,DIGUILLÍN,CHILLÁN,73.597.200-6,ALDEAS INFANTILES SOS CHILE,638,22,,,,
2023,E GÉNERO,2301EG0095,"""PREVENCIÓN CÁNCER DE MAMA EN NUESTRO LICEO""",PUNILLA,SAN NICOLÁS,73.300.700-1,CENTRO GENERAL DE PADRES Y APODERADOS LICEO C-93 SAN NICOLÁS (LICEO BICENTENARIO POLIVALENTE),639,22,,,,
2023,E GÉNERO,2301EG0096,LAS ABEJITAS DE RELOCA EN BÚSQUEDA DE AUTONOMÍA,ITATA,NINHUE,65.652.760-9,TALLER DE MUJERES LAS ABEJITAS DE RELOCA,640,22,,,,
2023,E GÉNERO,2301EG0098,"MUJERES, EN CAMINO A LA CONFECCIÓN DE LA LANA.",ITATA,PORTEZUELO,65.001.256-9,UNION COMUNAL DE ORGANIZACIONES DE MUJERES DE PORTEZUELO,641,22,,,,
2023,E GÉNERO,2301EG0100,HACIA A LA EQUIDAD CON LAS DELICIAS DE LA POSTA,ITATA,NINHUE,65.226.017-9,AGRUPACIÓN DE MUJERES LAS DELICIAS SECTOR LA POSTA,642,22,,,,
2023,E GÉNERO,2301EG0102,EMPRENDAMOS JUNTAS PARA UN CAMARICO MEJOR,DIGUILLÍN,PEMUCO,65.250.070-6,CENTRO DE MADRES CAMARICO,643,22,,,,
2023,E GÉNERO,2301EG0105,TRENZANDO ANHELOS DE INNOVACIÓN Y ESPERANZA,PUNILLA,SAN FABIÁN,65.079.056-1,UNION DE ORGANIZACIONES FEMENINAS DE SAN FABIAN,644,22,,,,
2023,E GÉNERO,2301EG0106,DE MI HUERTA A LA MESA,ITATA,COBQUECURA,75.946.230-0,JUNTA DE VECINOS LA PAMPA,645,22,,,,
2023,E GÉNERO,2301EG0107,LA COMUNIDAD DE NINHUE PROMUEVE LA INCLUSIÓN DE LA NEURODIVERSIDAD,ITATA,NINHUE,65.226.178-7,AGRUPACIÓN DE APOYO A NIÑOS CON NEURODIVERSIDAD NINHUE,646,22,,,,
2023,E GÉNERO,2301EG0108,“ESCULPIENDO REDES PARA UN FUTURO LIBRE DE VIOLENCIA: TALLER DE CERÁMICA PARA MUJERES DE CHILLANCITO”,DIGUILLÍN,QUILLÓN,65.085.378-4,CENTRO DE MADRES ALEGRE DESPERTAR,647,22,,,,
2023,E GÉNERO,2301EG0109,HABLEMOS DE EQUIDAD,DIGUILLÍN,CHILLÁN,65.192.444-8,FUNDACIÓN MITEA,648,22,,,,
2023,E GÉNERO,2301EG0110,"“TEJIENDO SUEÑOS, CAPACITACIÓN, PRODUCCIÓN Y PARTICIPACIÓN EN FERIAS, CON ARTESANÍAS EN LANA”",ITATA,TREGUACO,65.191.799-9,UNIÓN COMUNAL DE MUJERES LAUTARO,649,22,,,,
2023,E GÉNERO,2301EG0112,EMPRENDIMIENTO FEMENINO CON PERSPECTIVA A LA INSERCIÓN LABORAL,DIGUILLÍN,CHILLÁN,65.038.163-7,ORGANIZACIÓN NO GUBERNAMENTAL DE DESARROLLO LUCES DEL FUTURO,650,22,,,,
2023,E GÉNERO,2301EG0113,"COMITE DE MUJERES CREACIÓN SELVA NEGRA, SE EMPODERA A TRAVÉS DE LA COSTURA.",DIGUILLÍN,SAN IGNACIO,65.163.793-7,COMITE DE MUJERES CREACIÓN SELVA NEGRA,651,22,,,,
2023,E GÉNERO,2301EG0114,ENCUENTRO COMUNAL DE MUJERES INTERGENERACIONAL 2023,ITATA,COBQUECURA,65.223.062-8,AGRUPACIÓN FEMENINA LOBA NEGRA,652,22,,,,
2023,E GÉNERO,2301EG0115,"“POTENCIANDO VALORES, ENTRELAZANDO DIVERSIDAD”",DIGUILLÍN,CHILLÁN,65.060.977-8,"AGRUPACIÓN SOLIDARIA DE MUJERES, CHILLÁN",653,22,,,,
2023,E GÉNERO,2301EG0116,FERIA ITINERANTE GABRIELA MISTRAL,DIGUILLÍN,SAN IGNACIO,65.578.390-3,UNION COMUNAL DE MUJERES GABRIELA MISTRAL,654,22,,,,
2023,E GÉNERO,2301EG0119,INSTALACIÓN DE INVERNADERO PARA NUESTRO COMITÉ,DIGUILLÍN,SAN IGNACIO,65.207.238-0,COMITÉ DE AVES CAMPESINAS LAS BUENAS PONEDORAS PIEDRAS MAULE,655,22,,,,
2023,SEGURIDAD,2301SP0002,LLAHUEN BAJO PREVIENE LOS INCENDIOS,ITATA,PORTEZUELO,72.192.600-1,JUNTA DE VECINOS LLAHUEN BAJO,656,22,,,,
2023,SEGURIDAD,2301SP0005,BOMBEROS DE SAN NICOLAS CONECTADOS PARA LAS EMERGENCIAS,PUNILLA,SAN NICOLÁS,75.763.300-0,CUERPO DE BOMBEROS DE LA COMUNA DE SAN NICOLAS,657,22,,,,
2023,SEGURIDAD,2301SP0007,"ENTRE TODOS, VILLA LAS AMERICAS, MAS SEGURA",DIGUILLÍN,CHILLÁN,65.607.240-7,JUNTA DE VECINOS VILLA LAS AMERICAS,658,22,,,,
2023,SEGURIDAD,2301SP0010,TALLERES DE DEFENSA PERSONAL,DIGUILLÍN,CHILLÁN,65.187.122-0,ONG ÑUBLE CRECE,659,22,,,,
2023,SEGURIDAD,2301SP0011,PREVENCIÓN DE DESASTRES: BRIGADA ANTIINCENDIOS RAHUIL,ITATA,RÁNQUIL,74.099.200-7,JUNTA DE VECINOS RAHUIL,660,22,,,,
2023,SEGURIDAD,2301SP0016,"EN COYANCO, NOS PREPARAMOS PARA ENFRENTAR EL FUEGO, MAS VALE PREVENIR QUE LAMENTAR.",ITATA,NINHUE,73.721.400-1,JUNTA DE VECINOS COYANCO UNIDAD VECINAL N° 6,661,23,,,,
2023,SEGURIDAD,2301SP0018,MÁS SEGURIDAD PARA CAPILLA COX,DIGUILLÍN,CHILLÁN,65.845.620-2,JUNTA DE VECINOS RINCONADA LA CAPILLA,662,23,,,,
2023,SEGURIDAD,2301SP0019,"EN EL SECTOR DE SANTA CRUZ, EL DÉFICIT HÍDRICO, AFECTA LA CALIDAD DE VIDA DE SUS HABITANTES",ITATA,COBQUECURA,65.026.570-K,JUNTA DE VECINOS SANTA CRUZ,663,23,,,,
2023,SEGURIDAD,2301SP0020,MAS SEGURIDAD EN NUESTRA VILLA,ITATA,COELEMU,65.160.378-1,JUNTA DE VECINOS VILLA SANTA MARIA,664,23,,,,
2023,SEGURIDAD,2301SP0021,"""VIGILANCIA SEGURA""",DIGUILLÍN,CHILLÁN,71.510.100-9,UNIDAD VECINAL 17 ESTACION,665,23,,,,
2023,SEGURIDAD,2301SP0022,“ ALERTA CON LOS INCENDIOS “,ITATA,NINHUE,71.860.200-9,JUNTA DE VECINOS TALHUÁN,666,23,,,,
2023,SEGURIDAD,2301SP0024,VIDA SEGURA VILLA BICENTENARIO,DIGUILLÍN,CHILLÁN,65.171.694-2,JUNTA DE VECINOS VILLA BICENTENARIO,667,23,,,,
2023,SEGURIDAD,2301SP0025,NUEVA VIDA LA ESPERANZA,ITATA,COBQUECURA,74.087.900-6,JUNTA DE VECINOS LA ESPERANZA,668,23,,,,
2023,SEGURIDAD,2301SP0028,"""PASO HONDO PREVIENE LOS INCENDIOS""",ITATA,RÁNQUIL,65.615.790-9,JUNTA DE VECINOS DE PASO HONDO,669,23,,,,
2023,SEGURIDAD,2301SP0030,PREVINIENDO INCENDIOS,ITATA,COELEMU,65.743.390-K,COMITE DE ADELANTO MAGDALENA ALTO,670,23,,,,
2023,SEGURIDAD,2301SP0033,SANTA CLARA PREVIENE EL DELITO,DIGUILLÍN,CHILLÁN,65.045.240-2,JUNTA DE VECINOS SANTA CLARA,671,23,,,,
2023,SEGURIDAD,2301SP0035,VECINOS PREPARADOS,ITATA,NINHUE,65.212.099-7,JUNTA DE VECINOS LAS PARCELAS NINHUE,672,23,,,,
2023,SEGURIDAD,2301SP0036,ALARMAS COMUNITARIAS PARA SEGURIDAD VECINAL,ITATA,COELEMU,74.557.200-6,JUNTA DE VECINOS SECTOR MATADERO,673,23,,,,
2023,SEGURIDAD,2301SP0041,HUACALEMU SE UNE POR LA PREVENCIÓN DE NUEVOS INCENDIOS FORESTALES,ITATA,PORTEZUELO,65.011.769-7,JUNTA DE VECINOS LAS LAGUNILLAS DE HUACALEMU,674,23,,,,
2023,SEGURIDAD,2301SP0045,CON LOS FOCOS LED SOLARES EL SECTOR LA MARAVILLA DA SEGURIDAD A SUS VECINOS,ITATA,COBQUECURA,75.946.250-5,JUNTA DE VECINOS LA MARAVILLA,675,23,,,,
2023,SEGURIDAD,2301SP0046,PROTEGIÉNDONOS DE LOS INCENDIOS,ITATA,COELEMU,65.982.900-2,COMITÉ DE DESARROLLO VECINAL LAS RAÍCES,676,23,,,,
2023,SEGURIDAD,2301SP0047,IMPLEMENTACION DE CAMARAS DE VIGILANCIA EN VILLA SAN MIGUEL ARCANGEL,DIGUILLÍN,CHILLÁN,65.021.867-1,JUNTA DE VECINOS VILLA SAN MIGUEL ARCÁNGEL,677,23,,,,
2023,SEGURIDAD,2301SP0050,CHILLANCITO CONTRA INCENDIOS,DIGUILLÍN,QUILLÓN,65.146.030-1,JUNTA DE VECINOS N° 2 PASO EL ROBLE,678,23,,,,
2023,SEGURIDAD,2301SP0053,LA SEGURIDAD MÁS AMIGABLE CON BOMBEROS DE QUIRIHUE,ITATA,QUIRIHUE,71.452.800-9,CUERPO DE BOMBEROS QUIRIHUE,679,23,,,,
2023,SEGURIDAD,2301SP0054,ILUMINANDO NUESTRA VILLA,DIGUILLÍN,BULNES,65.257.080-1,COMITE DE VIVIENDA CLAUDIO ARRAU,680,23,,,,
2023,SEGURIDAD,2301SP0057,FORTALECIENDO LA SEGURIDAD,DIGUILLÍN,CHILLÁN,65.096.940-5,JUNTA DE VECINOS MARTA BRUNNET 25,681,23,,,,
2023,SEGURIDAD,2301SP0058,UNIDOS POR LA SEGURIDAD,PUNILLA,SAN CARLOS,73.209.200-5,JUNTA DE VECINOS VILLA LOS REGIDORES,682,23,,,,
2023,SEGURIDAD,2301SP0060,MEJORANDO NUESTRA TELEVIGILANCIA,DIGUILLÍN,CHILLÁN,65.177.181-1,JUNTA DE VECINOS LA DEFENSA NACIONAL,683,23,,,,
2023,SEGURIDAD,2301SP0062,"SEGURIDAD Y PROTECCIÓN, TAREA DE TODOS",DIGUILLÍN,CHILLÁN,65.190.534-6,COMITÉ DE ADELANTO Y DESARROLLO SAN MATÍAS,684,23,,,,
2023,SEGURIDAD,2301SP0064,PREPARANDO A LA COMUNIDAD EN PREVENCIÓN Y MITIGACIÓN DE INCENDIOS FORESTALES.,DIGUILLÍN,BULNES,70.009.000-0,CUERPO DE BOMBEROS DE BULNES,685,23,,,,
2023,SEGURIDAD,2301SP0067,VELANDO POR LA SEGURIDAD DE NUESTRA VILLA,DIGUILLÍN,CHILLÁN,65.052.609-0,JUNTA DE VECINOS VILLA VALLE HERMOSO,686,23,,,,
2023,SEGURIDAD,2301SP0069,SUPERANDO EL DEFICIT HIDRICO JUNTO A LA COMUNIDAD DE EL BARCO,ITATA,RÁNQUIL,72.508.200-2,JUNTA VECINOS EL BARCO,687,23,,,,
2023,SEGURIDAD,2301SP0070,ALTO AL FUEGO,PUNILLA,ÑIQUÉN,65.091.520-8,COMITE DE AGUA POTABLE RURAL BULI CASERIO,688,23,,,,
2023,SEGURIDAD,2301SP0072,ALARMA DE EMERGENCIAS PARA JUNTA DE VECINOS DE LA POBLACIÓN BINIMELIS,ITATA,COELEMU,73.524.400-0,JUNTA DE VECINOS POBLACIÓN BINIMELIS,689,23,,,,
2023,SEGURIDAD,2301SP0073,MAYOR SEGURIDAD PARA LOS VECINOS DE LA JJ.VV MANUEL BULNES,DIGUILLÍN,BULNES,73.624.100-5,JUNTA DE VECINOS 4-U MANUEL BULNES,690,23,,,,
2023,SEGURIDAD,2301SP0076,CAMBATAMOS LOS INCENDIOS,ITATA,NINHUE,75.161.000-9,JUNTA DE VECINOS Nº17 LA ISLA,691,24,,,,
2023,SEGURIDAD,2301SP0080,VIGILANCIA VECINAL,ITATA,COELEMU,65.141.730-9,JUNTA DE VECINOS EDUARDO FREI MONTALVA,692,24,,,,
2023,SEGURIDAD,2301SP0081,EN SANTA GERTRUDIS LA SEGURIDAD SUENA FUERTE,ITATA,COELEMU,65.378.580-1,JUNTA DE VECINOS SANTA GERTRUDIS,693,24,,,,
2023,SEGURIDAD,2301SP0082,EQUIPAMIENTO DE EMERGENCIA PARA INCENDIOS RURALES Y ABASTECIMIENTO DE AGUA,DIGUILLÍN,CHILLÁN,65.204.999-0,COMITE AGUA POTABLE RURAL LOS CASTAÑOS DE PARQUE LANTAÑO,694,24,,,,
2023,SEGURIDAD,2301SP0083,ILUMINADOS Y SEGUROS LOS VECINOS Y VECINAS DE LOS MAQUIS ALTOS,ITATA,COBQUECURA,73.723.100-3,JUNTA DE VECINOS LOS MAQUIS ALTOS,695,24,,,,
2023,SEGURIDAD,2301SP0085,EL TOTORAL SE UNE CONTRA LA ESCASEZ HÍDRICA,ITATA,COBQUECURA,74.043.300-8,JUNTA DE VECINOS ''EL TOTORAL'',696,24,,,,
2023,SEGURIDAD,2301SP0088,NO + INCENDIOS EN CHECURA,ITATA,COELEMU,73.294.700-0,JUNTA DE VECINOS CHECURA,697,24,,,,
2023,SEGURIDAD,2301SP0092,MATTA SUR MAS SEGURO,ITATA,COELEMU,65.059.718-4,JUNTA DE VECINOS MATTA SUR,698,24,,,,
2023,SEGURIDAD,2301SP0094,APR SAN LUIS DE ARIZONA - MILLAUQUEN PROTEGIDOS ANTE EMERGENCIAS ANTE EMER,PUNILLA,SAN CARLOS,65.055.517-1,COMITÉ DE AGUA POTABLE RURAL SAN LUIS DE ARIZONA MILLAUQUEN,699,24,,,,
2023,SEGURIDAD,2301SP0095,RANCHO LINDO CADA DÍA MÁS SEGURO,PUNILLA,BULNES,65.011.273-3,JUNTA DE VECINOS RANCHO LINDO,700,24,,,,
2023,SEGURIDAD,2301SP0096,UNIDOS POR UNA MEJOR PROTECCIÓN,ITATA,COELEMU,65.238.930-9,COMITÉ DE AGUA POTABLE RURAL MAGDALENA,701,24,,,,
2023,SEGURIDAD,2301SP0099,"SECTOR LAS FRUTILLAS, SIEMPRE PROTEGIDOS ANTE LAS EMERGENCIAS",PUNILLA,SAN CARLOS,65.187.191-3,COMITÉ DE ADELANTO Y DESARROLLO LAS FRUTILLAS,702,24,,,,
2023,SEGURIDAD,2301SP0100,"""MÁS SEGURIDAD PARA NUESTRA VILLA""",DIGUILLÍN,CHILLÁN,65.089.983-0,COMITÉ DE ADELANTO Y DESARROLLO VILLA BUENOS AIRES,703,24,,,,
